-3.605078475435012475e+00 5.704094996246970695e+00
-8.209251915487262297e-01 1.114663746776573650e+00
-7.401204677142129984e-02 4.187226803112744505e-02
-3.562461792729114229e+00 5.665152050412335605e+00
-6.658878314343239513e-01 1.347569318589640464e+00
-7.322433441120368425e-01 3.528530964954340043e-01
-1.446346211011481531e+00 2.515310438671951143e+00
3.651980066106436329e+00 -3.086398119831628151e+00
-2.464628061118432800e+00 4.349272544681429764e+00
-1.188044781701986352e+00 1.890272443528061119e+00
-5.191079363738038133e-01 3.303041743928608609e-01
-2.616334729364257594e+00 4.290250875603130787e+00
-2.104152570807740208e+00 3.529345224374354828e+00
4.426173926884165333e+00 -3.827972691883553047e+00
-1.375700816556064909e+00 2.283655318351968333e+00
-1.607730139398387825e+00 2.058372696858165263e+00
3.409302594619747939e+00 -2.269690495741346847e+00
3.134207607648247240e+00 -1.914876416749782928e+00
-2.257535878576099275e+00 4.443358888711565591e+00
3.996098528554052898e+00 -3.831179580930081929e+00
2.638921021096477304e+00 -1.823507985051800340e+00
3.695978225314719534e+00 -3.359762699517794271e+00
3.113280359614976955e+00 -2.121764949460926086e+00
-2.591751746744790807e+00 4.348822698792367270e+00
-1.771898910012043027e+00 3.157201283518109580e+00
-2.321063116436802076e+00 3.017645924927558010e+00
-2.441756738316217312e+00 3.087921147900833052e+00
-8.981875524697133795e-01 1.539568491689370378e+00
-2.081906038904539069e-01 6.955176570213706944e-01
-2.957623454934080964e+00 4.193314633070567510e+00
-2.972311361762728144e+00 5.166991142906249834e+00
3.623287746105734897e+00 -2.767879122220485932e+00
2.989344657034096908e+00 -2.802336568869547406e+00
-1.349081792406241265e+00 1.920730552513471245e+00
-2.462843351292611782e+00 4.831516129371729029e+00
-1.429512138573555691e-01 -4.585776489592442023e-02
-8.065343140995756555e-01 6.990719737849094839e-01
-1.172341326624523061e+00 1.834511730510886673e+00
3.708669911445454659e+00 -2.689474734222450092e+00
-2.722154466350291013e+00 4.246533727319810048e+00
-2.902553359317172794e-03 1.089845562274147778e-02
-1.802407750680416143e+00 3.323964829273081456e+00
1.313699230479696001e-01 -5.514092474083412965e-01
3.725966177892765074e+00 -3.645124788476083566e+00
-2.757323471603275511e+00 4.516073373298108429e+00
